Wall time,Step,Value
1527536896.1839108,10600,1.0299651622772217
1527537074.1130424,10700,1.3793753385543823
1527537251.6139107,10800,1.1272422075271606
1527537433.3374352,10900,1.0685839653015137
1527537612.0079205,11000,1.1058976650238037
1527537797.0255353,11100,1.2991936206817627
1527537973.5290308,11200,1.1374595165252686
1527538155.9977887,11300,1.0992282629013062
1527538342.8854008,11400,1.240096092224121
1527538529.029727,11500,1.1098581552505493
1527538715.1295946,11600,1.2180113792419434
1527538899.9731293,11700,1.1218793392181396
1527539090.3492336,11800,0.9607515335083008
1527539275.9668648,11900,1.207686185836792
1527539461.8436654,12000,1.0795608758926392
1527539650.3884847,12100,1.3519792556762695
1527539836.8637416,12200,1.096574306488037
1527540019.2218893,12300,1.091601848602295
1527540203.541186,12400,0.8239911794662476
1527540385.539277,12500,1.049053430557251
1527540570.768624,12600,1.0952415466308594
1527540751.458464,12700,1.0440552234649658
1527540929.1841505,12800,1.2662954330444336
1527541106.9935353,12900,0.9916018843650818
1527541287.3864255,13000,1.1599164009094238
1527541473.5071971,13100,1.079024314880371
1527541649.014715,13200,0.8019075393676758
1527541830.586414,13300,0.9911725521087646
1527542015.988977,13400,1.2080934047698975
1527542198.9543226,13500,1.0399112701416016
1527542377.566248,13600,1.0060946941375732
1527542558.4576943,13700,0.9261011481285095
1527542737.4991004,13800,0.9824346303939819
1527542915.9850788,13900,1.140183925628662
1527543093.8833318,14000,1.1166859865188599
1527543271.6396196,14100,1.3589028120040894
1527543446.8289719,14200,1.0377776622772217
1527543619.7553897,14300,1.0571368932724
1527543795.7051098,14400,1.1456005573272705
1527543972.1860585,14500,1.2754912376403809
1527544150.5407362,14600,1.0820297002792358
1527544324.6536393,14700,1.08473801612854
1527544509.4807286,14800,0.7784929275512695
1527544685.8738065,14900,1.097312331199646
1527544859.8515096,15000,1.181823492050171
1527545040.155963,15100,0.668205738067627
1527545216.8866835,15200,1.0602964162826538
1527545389.4495761,15300,0.8878792524337769
1527545565.321746,15400,1.0775859355926514
1527545743.647903,15500,1.0381176471710205
1527545919.0098705,15600,1.0663779973983765
1527546099.2595074,15700,1.0244786739349365
1527546274.1080616,15800,1.0420117378234863
1527546447.6867714,15900,0.9452176690101624
1527546618.1997118,16000,1.0502493381500244
1527546791.322565,16100,1.1608624458312988
1527546965.7913527,16200,1.0632092952728271
1527547139.292279,16300,0.8349714875221252
1527547313.9957056,16400,1.0880255699157715
1527547490.1014254,16500,0.7984044551849365
1527547661.7309887,16600,0.9504283666610718
1527547835.7118003,16700,1.1289873123168945
1527548010.8141592,16800,0.9882808923721313
1527548180.9882176,16900,1.095534324645996
1527548350.7111135,17000,0.9449492692947388
1527548520.432868,17100,0.9826181530952454
1527548689.6405778,17200,0.983691394329071
1527548866.074684,17300,1.0566319227218628
1527549039.9026625,17400,0.9942648410797119
1527549211.085999,17500,0.8904424905776978
1527549385.066403,17600,1.0088444948196411
1527549559.3949556,17700,1.0432376861572266
1527549736.8821952,17800,0.9021291732788086
1527549914.0837724,17900,1.1563899517059326
1527550086.9975684,18000,0.9723238945007324
1527550255.6733828,18100,1.0975656509399414
1527550433.5927422,18200,1.0040565729141235
1527550619.4326777,18300,1.0270154476165771
1527550810.241651,18400,0.7717848420143127
1527551016.713819,18500,1.0479605197906494
1527551220.6349716,18600,1.133986473083496
1527551419.1344848,18700,0.874894917011261
1527551618.192363,18800,1.0252480506896973
1527551814.775013,18900,0.9235296249389648
1527552003.9090712,19000,0.8903714418411255
1527552198.623265,19100,1.1957980394363403
1527552395.036447,19200,1.0106837749481201
1527552583.7942493,19300,0.7155838012695312
1527552772.663664,19400,0.9174195528030396
1527552962.4235075,19500,1.1355257034301758
1527553152.9084604,19600,0.9711717367172241
1527553345.1170099,19700,1.1176636219024658
1527553528.3121142,19800,1.1749764680862427
1527553710.4632277,19900,1.067592740058899
1527553889.4571626,20000,0.9700900912284851
1527554070.497472,20100,0.7815094590187073
1527554254.233127,20200,1.105457067489624
1527554456.8661942,20300,0.9075326323509216
1527554682.8008885,20400,1.084730625152588
1527554903.5107362,20500,0.9136456847190857
1527555122.1987507,20600,1.055016279220581
1527555338.1284382,20700,0.9728212952613831
1527555554.2324026,20800,1.089645266532898
1527555771.1022875,20900,1.0950381755828857
1527555988.1079144,21000,0.8671553134918213
1527556203.686462,21100,1.0660231113433838
1527556424.4353776,21200,1.043254017829895
1527556639.0103765,21300,0.8132327198982239
1527556851.0318518,21400,0.8516830205917358
1527557058.9617126,21500,0.9301894903182983
1527557265.7245922,21600,0.9957147240638733
1527557474.8075337,21700,1.0099270343780518
1527557681.3449428,21800,0.9309158325195312
1527557893.0117178,21900,1.054537057876587
1527558097.3849509,22000,1.0165951251983643
1527558303.4360702,22100,0.9165253639221191
1527558501.8520024,22200,1.0435761213302612
1527558699.7752411,22300,0.9329944252967834
1527558896.8331354,22400,1.0486769676208496
1527559102.3315241,22500,1.089234471321106
1527559312.4303,22600,1.2435133457183838
1527559526.559361,22700,0.952614963054657
1527559728.389623,22800,1.2913475036621094
1527559932.1992788,22900,1.0644986629486084
1527560138.9881551,23000,1.0899183750152588
1527560346.453539,23100,0.6485251784324646
1527560547.6598032,23200,1.3013379573822021
1527560758.9223945,23300,0.9932733178138733
1527560974.096558,23400,1.1634039878845215
1527561203.1084814,23500,1.1223450899124146
1527561422.9729643,23600,1.157913088798523
1527561639.521619,23700,1.0205100774765015
1527561850.291917,23800,1.0035068988800049
1527562061.3311977,23900,0.9166520833969116
1527562270.3388686,24000,0.8970129489898682
1527562471.1407604,24100,0.9874491691589355
1527562672.5254424,24200,0.9429672956466675
1527562872.9619946,24300,0.9188448190689087
1527563062.587366,24400,1.162768840789795
1527563256.3764682,24500,1.0102289915084839
1527563440.8911548,24600,1.1545735597610474
1527563638.0709128,24700,0.7875219583511353
1527563831.1250606,24800,1.1817944049835205
1527564016.3414981,24900,1.1431583166122437
1527564208.3822122,25000,1.058937668800354
1527564393.5732002,25100,0.9985456466674805
1527564583.2633657,25200,0.6166232228279114
1527564770.9095385,25300,0.8239923715591431
1527564957.7620747,25400,0.8335951566696167
1527565142.797498,25500,0.7219303846359253
1527565326.200436,25600,1.1717755794525146
1527565516.9218218,25700,0.9404587745666504
1527565700.6103704,25800,0.844464898109436
1527565891.0754838,25900,1.0060100555419922
1527566089.4980311,26000,1.003929615020752
1527566294.4593728,26100,1.1047675609588623
1527566492.9849856,26200,0.9289432764053345
1527566691.9983604,26300,0.9071807265281677
1527566888.8634257,26400,0.867256224155426
1527567081.3831234,26500,1.0519967079162598
1527567273.207103,26600,1.0052454471588135
1527567462.780866,26700,0.795570969581604
1527567649.260079,26800,1.091078519821167
1527567839.403362,26900,0.769677996635437
1527568022.5593073,27000,0.9690124988555908
1527568207.378686,27100,1.1418399810791016
1527568394.8706608,27200,1.0773398876190186
1527568581.0352407,27300,0.9935323596000671
1527568762.4664705,27400,1.1288100481033325
1527568942.9269927,27500,0.9779740571975708
1527569124.174307,27600,0.9809414744377136
1527569306.578551,27700,1.1291637420654297
1527569487.1259665,27800,0.7826707363128662
1527569664.638116,27900,1.2730273008346558
1527569840.3151298,28000,1.2535200119018555
1527570022.700548,28100,0.9191130995750427
1527570210.2656078,28200,1.0146845579147339
1527570391.2473009,28300,0.8297628164291382
1527570576.6452546,28400,1.2358896732330322
1527570760.549253,28500,1.1110820770263672
1527570946.6109362,28600,1.0592153072357178
1527571129.7142637,28700,0.8053819537162781
1527571312.9643643,28800,1.0295510292053223
1527571504.1698985,28900,0.9726588726043701
1527571689.7625134,29000,1.1008884906768799
1527571880.162544,29100,1.134838342666626
1527572070.1134987,29200,0.9360181093215942
1527572260.025245,29300,0.8978116512298584
1527572464.663684,29400,1.1465203762054443
1527572672.3378608,29500,1.1052942276000977
1527572879.6735363,29600,0.67576003074646
1527573077.7604806,29700,1.004859447479248
1527573277.8995187,29800,0.8113489151000977
1527573473.6287282,29900,0.8604734539985657
1527573673.1522503,30000,0.8602339029312134
1527573877.9868689,30100,0.863836407661438
1527574083.4167693,30200,1.4308353662490845
1527574297.6487672,30300,1.1279942989349365
1527574515.6779068,30400,0.8404442071914673
1527574733.8113701,30500,0.8873955011367798
1527574945.8741403,30600,0.9877628087997437
1527575157.5744696,30700,1.0460723638534546
1527575369.327547,30800,0.916610598564148
1527575574.3968098,30900,1.2578293085098267
1527575764.9385598,31000,0.8126133680343628
1527575960.8491433,31100,0.9839480519294739
1527576153.3439066,31200,1.3067580461502075
1527576348.3972461,31300,1.2177890539169312
1527576534.7474768,31400,0.9161357879638672
1527576725.1538963,31500,1.1742620468139648
1527576917.381203,31600,0.8940080404281616
1527577105.477709,31700,0.9869812726974487
1527577295.244754,31800,1.0390092134475708
1527577470.0971231,31900,1.104414701461792
1527577642.7321835,32000,1.153226375579834
1527577816.7999163,32100,0.9472610354423523
1527577990.0512352,32200,0.8828344941139221
1527578163.7607906,32300,0.9212824702262878
1527578339.1269324,32400,0.8042422533035278
1527578516.2744298,32500,1.228299617767334
1527578688.8462076,32600,1.1461949348449707
1527578854.4531422,32700,1.129504919052124
1527579024.1801593,32800,1.188915729522705
1527579196.8899906,32900,1.1905791759490967
1527579371.5028753,33000,0.8486140966415405
1527579542.728624,33100,1.1539437770843506
1527579717.4446456,33200,1.0817232131958008
1527579891.7349353,33300,0.929545521736145
1527580066.4422095,33400,0.7298637628555298
1527580244.1858058,33500,0.8980090618133545
1527580428.4909382,33600,1.1203198432922363
1527580602.6553955,33700,0.7730263471603394
1527580783.3505425,33800,0.910144567489624
1527580968.7648704,33900,1.0248652696609497
1527581150.5898683,34000,1.0269557237625122
1527581333.9870114,34100,0.934444785118103
1527581518.2906463,34200,0.6508597135543823
1527581700.773353,34300,0.8523210287094116
1527581883.2333508,34400,1.1229568719863892
1527582066.6902235,34500,0.8835663199424744
1527582246.8104856,34600,1.026955008506775
1527582431.1017916,34700,1.0309181213378906
1527582614.6457486,34800,1.0332674980163574
1527582802.5294843,34900,0.8752095699310303
1527582990.3686368,35000,1.0361926555633545
1527583175.1765728,35100,0.8330128192901611
1527583359.6492922,35200,1.017686128616333
1527583543.424714,35300,1.0306957960128784
1527583724.8020134,35400,0.8835033178329468
1527583912.9250286,35500,0.8681755065917969
1527584088.1977973,35600,0.8843490481376648
1527584269.224141,35700,1.0665898323059082
1527584455.7278688,35800,1.0264403820037842
1527584637.5710826,35900,0.7883259057998657
1527584814.65606,36000,0.7946939468383789
1527584994.4166353,36100,1.0589017868041992
1527585172.0478618,36200,0.7871323227882385
1527585348.747408,36300,0.9209681749343872
1527585528.7631776,36400,0.980827271938324
1527585704.3692873,36500,1.1598410606384277
1527585883.6035066,36600,0.7945741415023804
1527586069.8296485,36700,0.9043675661087036
1527586252.7957187,36800,1.024444341659546
1527586435.5934262,36900,1.254319429397583
1527586617.3089695,37000,1.2325187921524048
1527586812.4227998,37100,1.0233960151672363
1527587011.4038527,37200,0.9367856979370117
1527587204.4719055,37300,0.9854511618614197
1527587397.6977112,37400,1.0502241849899292
1527587586.4764223,37500,0.9046425819396973
1527587773.7221255,37600,0.9121032953262329
1527587961.336706,37700,1.0323904752731323
1527588144.1526122,37800,1.1430518627166748
1527588325.3749056,37900,1.0461746454238892
1527588505.0036478,38000,1.0875024795532227
1527588682.0148678,38100,1.002310037612915
1527588858.1122515,38200,1.0008777379989624
1527589032.7207165,38300,1.070032000541687
1527589203.9237328,38400,0.8964932560920715
1527589379.8287382,38500,1.059985876083374
1527589552.2976444,38600,0.9234602451324463
1527589719.7438877,38700,0.7016319036483765
1527589888.9208996,38800,1.0230717658996582
1527590064.1855752,38900,1.0620052814483643
1527590231.9681458,39000,0.7662698030471802
1527590398.5948422,39100,1.144324541091919
1527590568.4168212,39200,1.0007483959197998
1527590741.7909627,39300,1.1345455646514893
1527590907.7274299,39400,1.1754668951034546
1527591075.7139726,39500,0.9610878825187683
1527591246.6117203,39600,0.9447718262672424
1527591409.9645748,39700,1.0756797790527344
1527591574.1521966,39800,1.2214045524597168
1527591738.2910032,39900,0.9243984818458557
1527591901.112822,40000,0.8036234974861145
1527592062.2145371,40100,0.9397447109222412
1527592223.3085494,40200,0.7960737943649292
1527592387.5144386,40300,0.9303627014160156
1527592546.884316,40400,1.179490089416504
1527592704.1279247,40500,1.0438110828399658
1527592867.3385644,40600,0.806587815284729
1527593033.1599112,40700,0.9248994588851929
1527593194.3731594,40800,0.9973257780075073
1527593359.0226095,40900,1.4526758193969727
1527593527.9788356,41000,1.1130865812301636
1527593692.5214546,41100,1.1591062545776367
1527593854.8442338,41200,1.0716242790222168
1527594014.1462777,41300,0.9165390133857727
1527594174.949009,41400,1.0991517305374146
1527594337.406758,41500,0.8476903438568115
1527594504.5454032,41600,1.0698473453521729
1527594674.2278373,41700,1.0065034627914429
1527594839.8945467,41800,1.147585391998291
1527595005.1055386,41900,1.2372395992279053
1527595173.5498695,42000,0.9255510568618774
1527595343.484017,42100,0.8078902959823608
1527595514.439033,42200,0.8284597992897034
1527595685.4789584,42300,1.0467671155929565
1527595853.7777529,42400,1.2817107439041138
1527596025.306236,42500,0.9568870067596436
1527596196.5891547,42600,1.0445826053619385
1527596367.9529605,42700,0.722536027431488
1527596536.2992113,42800,0.7350519895553589
1527596703.9936981,42900,0.8414920568466187
1527596870.1297975,43000,0.8170511722564697
1527597033.9064097,43100,0.9813576936721802
1527597203.0900464,43200,0.9366568326950073
1527597374.5850227,43300,1.1140358448028564
1527597551.2700105,43400,0.921235978603363
1527597736.027788,43500,0.8938925266265869
1527597929.5974364,43600,0.993018627166748
1527598140.2840757,43700,0.7677677273750305
1527598341.6501052,43800,0.9753259420394897
1527598539.79749,43900,1.1331822872161865
1527598740.7477472,44000,1.0731785297393799
1527598932.5979066,44100,0.9216489791870117
1527599119.4910164,44200,0.9250695705413818
1527599322.087874,44300,1.0852982997894287
1527599522.1699576,44400,1.002945065498352
1527599710.7026412,44500,0.9782024621963501
1527599904.653381,44600,0.9648647904396057
1527600142.3731253,44700,1.1022779941558838
1527600379.9286556,44800,0.9940973520278931
1527600606.1906738,44900,0.9838436841964722
1527600829.1009316,45000,0.757448673248291
1527601057.5952792,45100,0.9625012874603271
1527601288.0067677,45200,0.9522752165794373
1527601517.7406056,45300,0.9720237851142883
1527601744.8911238,45400,1.1086137294769287
1527601961.6006649,45500,0.9378681182861328
1527602198.2376714,45600,1.1191482543945312
1527602438.113992,45700,0.9380534887313843
1527602662.2552388,45800,0.9296514391899109
1527602891.9235463,45900,0.8842955827713013
1527603119.2188473,46000,1.035195231437683
1527603341.672531,46100,1.0270509719848633
1527603559.5601513,46200,1.0552077293395996
1527603775.6806726,46300,1.2226084470748901
1527603994.9804509,46400,1.0462446212768555
1527604224.0046184,46500,0.9974362850189209
1527604455.6326807,46600,1.2270104885101318
1527604696.7280045,46700,0.7625818252563477
1527604920.3434708,46800,0.9779154062271118
1527605139.7543473,46900,0.889529287815094
1527605377.5036633,47000,1.300370693206787
1527605611.9665406,47100,1.1833887100219727
1527605836.626174,47200,0.7993549108505249
1527606054.603313,47300,0.9436191320419312
1527606281.2506962,47400,1.0100603103637695
1527606494.0675862,47500,1.3161574602127075
1527606716.2617145,47600,0.9906492233276367
1527606926.6696033,47700,1.1540215015411377
1527607143.5020087,47800,0.9702000021934509
1527607357.6575515,47900,0.7377612590789795
1527607579.8180537,48000,1.2837562561035156
1527607798.1544428,48100,1.2410545349121094
1527608016.6913834,48200,1.0522339344024658
1527608230.1354375,48300,0.8980333805084229
1527608447.9778278,48400,1.0640285015106201
1527608659.492632,48500,0.8678234815597534
1527608863.0255058,48600,1.0726420879364014
1527609066.0230598,48700,1.069972038269043
1527609267.989124,48800,1.0420390367507935
1527609459.1541078,48900,1.088986873626709
1527609656.7507496,49000,1.0274580717086792
1527609854.192469,49100,1.0671766996383667
1527610048.0658977,49200,0.9973909854888916
1527610243.5329435,49300,0.8051796555519104
1527610454.7082868,49400,0.8605627417564392
1527610663.0995145,49500,0.8809875249862671
1527610879.0008662,49600,1.1931906938552856
1527611091.3527036,49700,0.9468273520469666
1527611308.5870504,49800,1.043118953704834
1527611527.2608278,49900,0.7277134656906128
1527611743.7743042,50000,1.2255603075027466
1527611964.408129,50100,1.0805480480194092
1527612174.6470134,50200,0.8712353706359863
1527612379.806214,50300,1.0053826570510864
1527612591.801961,50400,0.8185867667198181
1527612794.400301,50500,0.7145659327507019
1527613003.768032,50600,0.885378360748291
1527613207.8827596,50700,1.326419472694397
1527613408.9934328,50800,0.9290144443511963
1527613608.236324,50900,0.8683586716651917
1527613803.189074,51000,0.9414670467376709
1527613993.5815692,51100,1.0280038118362427
1527614180.7304747,51200,1.155774474143982
1527614371.2690756,51300,0.9093906879425049
1527614563.5125256,51400,0.7942463159561157
1527614758.4805226,51500,0.8947901725769043
1527614953.1677153,51600,1.035125970840454
1527615152.2214048,51700,1.1894338130950928
1527615349.6913202,51800,1.0876237154006958
1527615544.8981333,51900,0.8379720449447632
1527615741.282414,52000,0.9076269268989563
1527615935.7167034,52100,1.0348658561706543
1527616129.0070798,52200,0.9635404348373413
1527616325.290509,52300,1.2068120241165161
1527616513.6065636,52400,0.8232623934745789
1527616709.0156353,52500,1.116264820098877
1527616903.1558752,52600,0.7798821926116943
1527617098.877662,52700,0.9576947689056396
1527617291.0172193,52800,1.2991223335266113
1527617487.0788062,52900,1.0150755643844604
1527617682.7854495,53000,1.0437190532684326
1527617882.7258244,53100,0.8719609975814819
1527618084.791214,53200,0.9280868172645569
1527618281.8151226,53300,0.9457195401191711
1527618486.7641125,53400,1.0519057512283325
1527618689.1021643,53500,1.1115070581436157
1527618883.5327127,53600,0.8775286674499512
1527619077.4272776,53700,0.8657037615776062
1527619261.2474923,53800,1.0607365369796753
1527619445.047562,53900,1.0168776512145996
1527619628.3257084,54000,0.8665827512741089
1527619809.0204105,54100,0.9089921712875366
1527619988.310305,54200,1.067479133605957
1527620170.8737767,54300,0.9249728918075562
1527620347.9084632,54400,0.8893570303916931
1527620525.2282133,54500,0.9944190382957458
1527620703.3415663,54600,1.198953628540039
1527620890.1091566,54700,1.0414239168167114
1527621077.6057057,54800,0.9837455749511719
1527621271.2892294,54900,0.9357084631919861
1527621471.2433217,55000,0.8803886771202087
1527621682.9967554,55100,0.8543859720230103
1527621895.0400648,55200,1.0871541500091553
1527622104.4765906,55300,0.8810205459594727
1527622308.2113833,55400,1.0740410089492798
1527622512.5447667,55500,0.8050140142440796
1527622709.2469442,55600,0.8116163611412048
1527622899.6574123,55700,1.036320686340332
1527623093.2915018,55800,0.8050209283828735
1527623289.2345643,55900,0.9892185926437378
1527623482.0527987,56000,0.8791317939758301
1527623677.7511733,56100,1.0832778215408325
1527623872.3747745,56200,1.0783056020736694
1527624067.0172582,56300,1.1501611471176147
1527624262.6699717,56400,0.7733577489852905
1527624465.362583,56500,0.9795178771018982
1527624677.981184,56600,1.0280365943908691
1527624887.6072521,56700,0.8316679000854492
1527625100.864985,56800,0.8528753519058228
1527625320.6024592,56900,0.893886148929596
1527625536.979667,57000,0.8038118481636047
1527625752.7492414,57100,1.1099109649658203
1527625963.8735456,57200,0.8986330628395081
1527626176.8538346,57300,0.8365803360939026
1527626389.8015513,57400,0.9434700012207031
1527626605.4378502,57500,0.771826982498169
1527626834.93199,57600,0.9103257060050964
1527627064.96957,57700,1.2617197036743164
1527627300.9588807,57800,1.0216315984725952
1527627548.8664818,57900,0.7851426005363464
1527627800.5939126,58000,1.0499887466430664
1527628055.6597223,58100,0.8746969103813171
1527628321.2813485,58200,1.0121994018554688
1527628593.0447407,58300,1.1325900554656982
1527628863.8384745,58400,0.804540753364563
1527629130.2660546,58500,1.061462163925171
1527629386.5155218,58600,0.9239295125007629
1527629636.8167956,58700,1.0990538597106934
1527629891.8422022,58800,0.9045119285583496
1527630135.9563582,58900,1.0279734134674072
1527630382.403829,59000,1.2032791376113892
1527630618.7927594,59100,0.986211359500885
1527630847.6522424,59200,1.0275187492370605
1527631079.927184,59300,1.1821019649505615
1527631294.960929,59400,1.078167200088501
1527631516.894371,59500,1.1157987117767334
1527631740.8305585,59600,0.9162060618400574
1527631961.0875442,59700,0.8617188334465027
1527632174.9014575,59800,0.9022651314735413
1527632395.0071235,59900,1.1137815713882446
1527632597.646354,60000,0.7577394247055054
1527632795.1025603,60100,1.0174829959869385
1527632994.790823,60200,1.195617437362671
1527633194.881047,60300,1.0832629203796387
1527633395.230164,60400,0.7443763613700867
1527633595.7062564,60500,1.224992275238037
1527633796.6903977,60600,1.2436394691467285
1527633987.0206823,60700,1.0671470165252686
1527634176.364578,60800,1.1001847982406616
1527634374.51656,60900,1.0210062265396118
1527634576.9510448,61000,1.1528635025024414
1527634775.141877,61100,1.0661001205444336
1527634974.1511574,61200,1.014357566833496
1527635164.9331415,61300,0.9295377731323242
1527635360.7586253,61400,0.8463386297225952
1527635555.9247751,61500,0.8741980791091919
1527635747.2257648,61600,0.9473283886909485
1527635939.0936704,61700,0.9037140011787415
1527636135.7836525,61800,1.013051986694336
1527636334.481681,61900,0.9661697149276733
1527636530.1522508,62000,1.0627622604370117
1527636725.1991575,62100,1.007348656654358
1527636923.0596027,62200,0.9918676614761353
1527637120.5891542,62300,0.9913225769996643
1527637312.1555903,62400,1.218641757965088
1527637501.3335185,62500,1.277566909790039
1527637776.094604,62600,0.8330468535423279
1527638037.9831975,62700,1.060628890991211
1527638282.8104146,62800,0.8852672576904297
1527638529.1567142,62900,1.0211985111236572
1527638779.2005413,63000,1.2851641178131104
1527639019.3833864,63100,1.0854408740997314
1527639250.2583992,63200,0.8449640870094299
1527639477.1683924,63300,1.299202561378479
1527639701.374306,63400,1.1633204221725464
1527639910.2303088,63500,1.1535210609436035
1527640108.486919,63600,1.2921169996261597
1527640315.3725343,63700,1.1045480966567993
1527640518.0262897,63800,1.0191936492919922
1527640726.995145,63900,0.8553998470306396
1527640931.239739,64000,0.9270117282867432
1527641131.4975424,64100,0.8067667484283447
1527641331.79687,64200,0.9885165691375732
1527641530.020108,64300,1.0556135177612305
1527641730.6157403,64400,1.0476129055023193
1527641929.6359532,64500,0.9118195176124573
1527642131.2656388,64600,1.1349380016326904
1527642341.384413,64700,1.0530953407287598
1527642550.4423873,64800,1.1028707027435303
1527642757.452197,64900,0.7960081696510315
1527642967.7312078,65000,1.0594687461853027
1527643178.1927598,65100,0.8918952941894531
1527643392.452095,65200,0.745902419090271
1527643602.4608576,65300,0.8666023015975952
1527643815.4749522,65400,1.1835167407989502
1527644023.7103262,65500,0.9545396566390991
1527644282.823429,65600,0.8425909280776978
1527644548.3098903,65700,0.9328664541244507
1527644812.5667183,65800,0.7766281366348267
1527645073.8187811,65900,0.9115097522735596
1527645336.6717932,66000,0.8782656192779541
1527645596.5643327,66100,0.7593251466751099
1527645843.6781945,66200,0.7927585244178772
1527646093.9603107,66300,1.1516388654708862
1527646333.9667485,66400,1.0524334907531738
1527646587.468199,66500,1.1140669584274292
1527646841.939759,66600,1.2131950855255127
1527647103.1707366,66700,0.8205441236495972
1527647351.9997096,66800,0.9218649864196777
1527647601.0009627,66900,0.9047775268554688
1527647848.5512502,67000,0.9214498996734619
1527648097.4123528,67100,1.1665873527526855
1527648325.2742753,67200,1.0118112564086914
1527648561.773642,67300,0.9481695890426636
1527648789.7365096,67400,1.3021583557128906
1527649018.437826,67500,0.8863687515258789
1527649251.780574,67600,1.0096280574798584
1527649474.5773292,67700,0.9207480549812317
1527649694.9083676,67800,0.9632145762443542
